"REG_INST","REG_RESP","PGMCIPAP","PGM_P034","PGM_P100","PGM_280A","PGM_280B","PGM_280C","PGM_280D","PGM_280E","PGM_280F","PGM_290","PGM_350","PGM_380","PGM_P401","PGM_410","PGM_415","PGM_430","EDU_010","HLOSINTP","STL_010","STULOANS","STL_160B","STL_160C","STL_160D","STL_160E","STL_160F","STL_160G","STL_160H","STL_160I","STL_160J","STL_160L","STLP160N","BEF_P140","BEF_160","HLOSGRDP","PAR1GRD","PAR1INT","PAR2GRD","PAR2INT","GRADAGEP","GENDER2","MS_P01","MS_P02","CTZSHIPP","VISBMINP","DDIS_FL","LFCINDP","PUMFID","LFSTATP","WTPF"
"4","4","9","1","1","2","2","2","2","1","2","1","1","2","2","2","6","1","2","2","1","1","1","1","2","1","1","2","2","2","2","2","2","3","6","2","1","1","1","1","2","2","1","2","2","1","2","7","70320","1",36.4382
"2","2","4","1","2","2","2","2","2","2","1","1","2","1","1","7","1","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","3","5","2","1","1","1","1","1","1","2","2","1","2","2","4","70324","1",61.7007
"3","3","7","1","1","2","2","2","2","2","1","2","2","2","1","1","1","1","2","2","1","1","2","1","2","1","2","2","1","2","2","2","2","3","1","2","2","2","2","2","1","1","2","2","2","1","2","3","70327","1",52.0095
"1","4","6","1","2","2","2","2","2","2","1","1","2","2","1","2","1","1","2","2","1","1","2","1","2","2","1","2","2","2","2","2","2","1","6","2","1","1","1","1","3","1","2","2","1","2","2","96","70329","2",12.8033
"4","4","1","2","1","2","2","2","2","2","1","1","1","2","2","2","3","1","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","3","5","2","1","1","1","1","1","2","2","2","1","2","1","5","70330","1",10.8838
"2","2","2","1","2","2","2","2","2","2","1","1","2","1","2","1","3","1","2","2","1","1","2","2","2","2","1","2","1","1","2","2","2","3","6","2","3","3","1","1","2","2","2","2","2","1","1","4","70331","1",58.3863
"2","2","5","1","2","2","2","2","2","2","1","1","1","2","1","1","1","2","1","3","1","1","2","1","2","2","1","2","1","2","2","2","2","3","2","2","1","1","1","1","1","2","2","2","1","1","1","4","70335","1",55.5059
"4","4","5","1","1","2","1","2","2","2","2","1","1","2","2","1","3","1","1","2","1","1","2","1","2","1","1","2","2","1","2","2","2","3","6","2","1","1","1","1","1","2","1","2","1","2","1","3","70343","1",17.421
"4","4","8","1","2","2","2","2","2","2","1","1","2","2","1","9","1","1","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","6","2","3","3","1","1","2","1","2","2","1","2","2","3","70349","1",16.425
"1","1","5","1","2","2","2","1","2","2","2","1","1","2","1","5","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","3","1","2","3","3","3","3","1","1","2","2","3","1","2","4","70350","1",10.1852
"4","4","5","2","2","2","2","2","2","2","1","1","2","2","2","2","3","1","1","2","2","2","2","2","2","2","1","2","1","2","2","2","2","3","1","2","1","1","1","1","1","1","2","2","3","1","2","2","70354","1",27.4533
"4","4","4","1","2","2","2","2","2","2","1","1","1","1","2","4","3","1","1","2","2","2","1","2","2","1","2","2","1","2","2","2","2","3","2","2","2","2","2","2","1","2","2","2","1","2","1","5","70358","1",29.6801
"1","1","4","1","1","2","2","2","2","2","1","1","1","2","1","9","3","1","2","2","2","2","2","2","1","1","1","2","1","2","2","2","2","3","2","2","1","1","1","1","1","2","2","2","3","1","1","6","70363","1",10.4773
"4","4","5","1","2","2","1","2","2","1","2","1","2","1","1","2","1","1","1","2","2","2","1","2","2","1","2","2","1","2","2","2","2","3","4","2","3","3","2","2","1","1","1","2","1","2","2","3","70364","1",28.4479
"4","4","4","2","2","2","2","2","2","2","1","1","1","2","2","3","2","1","1","2","2","2","2","2","2","2","1","2","2","1","1","2","2","1","6","2","2","2","1","1","3","2","1","1","1","2","2","7","70365","1",11.0925
"1","4","4","1","2","2","2","2","1","2","2","1","1","2","1","2","1","2","2","2","1","1","2","1","1","2","1","1","1","2","1","2","2","1","4","2","3","3","1","1","2","2","1","1","2","1","1","4","70372","1",11.0049
"3","3","8","1","2","2","2","2","2","2","1","1","2","2","2","2","3","1","2","2","1","1","2","1","2","1","1","2","2","2","2","2","2","1","6","2","2","2","1","1","1","2","2","2","1","1","1","4","70375","1",63.2021
"4","4","5","2","2","1","1","1","1","2","2","1","1","2","1","5","3","1","1","2","2","2","2","2","2","2","1","2","1","2","2","1","2","3","1","2","3","2","3","2","1","1","2","2","3","1","2","2","70378","1",17.5608
"4","4","4","1","2","2","2","2","2","2","1","1","1","2","2","5","3","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","3","1","2","2","2","1","1","2","2","2","2","3","1","2","3","70382","1",14.7901
"4","4","8","1","2","2","2","2","2","2","1","1","2","2","1","2","3","1","2","2","1","1","2","2","2","2","2","2","2","1","2","2","2","5","6","2","1","1","1","1","1","1","2","2","1","2","2","1","70386","1",11.2056
"1","1","5","1","2","2","2","2","2","2","1","1","1","2","2","1","1","1","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","3","6","2","3","3","1","1","1","2","1","2","1","2","1","3","70392","1",10.926
"4","4","8","1","1","2","2","2","2","2","1","2","1","2","1","5","3","2","2","2","2","2","1","2","2","2","1","2","1","2","2","2","2","3","1","2","2","2","2","2","1","1","2","2","2","1","2","4","70398","1",12.2194
"4","4","8","1","1","2","2","2","2","2","1","1","2","2","1","1","1","1","2","2","1","1","2","1","2","2","1","2","2","2","2","2","2","1","4","2","3","3","3","3","2","2","2","2","2","1","1","6","70399","1",25.5532
"1","3","4","1","2","2","2","2","2","2","1","1","2","2","1","5","3","2","1","2","1","1","2","1","1","2","1","2","2","2","1","2","2","1","6","2","1","1","1","1","2","1","1","1","1","2","2","96","70401","3",10.9197
"2","2","1","2","1","2","2","2","2","2","1","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","6","2","1","1","1","1","3","2","2","1","1","2","1","5","70406","1",47.0045
"3","3","5","1","2","2","2","1","1","2","2","2","1","2","2","2","3","1","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","3","1","2","1","1","1","1","1","1","1","2","2","1","2","3","70409","1",179.5344
"4","4","8","1","2","2","2","2","1","2","2","1","1","2","1","2","3","1","2","2","2","2","1","2","1","1","1","2","1","2","2","2","2","3","2","2","1","1","1","1","2","1","2","2","1","2","2","5","70410","1",12.2194
"4","4","9","1","2","2","2","2","2","2","1","2","2","2","1","5","3","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","5","1","2","3","3","1","1","2","1","2","2","2","1","2","7","70413","1",10.9244
"2","2","8","1","1","2","2","2","2","2","1","1","2","2","2","1","3","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","3","3","2","3","3","2","2","1","1","2","2","1","2","2","2","70414","1",57.7698
"3","3","9","2","1","2","2","2","2","2","1","1","2","2","3","6","1","2","1","3","1","1","2","2","2","2","2","2","2","1","2","2","2","1","6","2","2","1","2","1","3","2","2","2","1","2","1","7","70417","1",79.3758
"4","4","9","1","1","2","2","2","2","2","1","1","1","2","1","4","3","1","2","2","1","1","2","1","2","2","1","1","1","2","2","2","2","3","6","2","3","3","1","1","3","2","2","2","1","2","1","7","70422","1",30.8794
"4","4","5","1","2","2","2","2","2","2","1","1","1","2","1","4","1","1","1","2","2","2","2","2","2","2","1","2","1","2","2","2","2","3","1","2","3","3","3","3","1","2","2","2","3","1","2","4","70425","1",53.2153
"4","4","6","1","2","2","2","2","2","2","1","1","1","2","1","3","1","2","1","3","1","1","2","2","2","1","1","2","1","2","2","2","2","3","1","2","3","3","2","1","1","2","2","2","2","1","2","96","70429","3",24.8149
"1","1","8","1","2","2","2","1","1","1","2","1","1","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","6","2","2","2","2","2","3","1","1","1","1","1","2","1","70431","1",10.5526
"2","2","5","1","2","2","2","2","2","2","1","1","2","2","1","3","1","1","1","3","1","1","2","2","2","2","1","2","2","1","2","2","2","3","6","2","1","1","1","1","1","2","1","2","1","2","2","4","70432","1",55.5059
"4","4","1","1","1","2","2","2","2","2","1","1","2","1","1","5","3","1","2","2","1","1","2","2","2","2","1","2","1","2","1","2","2","1","5","2","3","3","2","2","2","1","1","2","1","2","2","5","70439","1",26.9831
"3","3","2","1","2","2","2","2","2","2","1","1","1","2","2","1","3","2","1","2","2","2","1","2","2","1","1","2","1","2","1","2","2","3","6","2","2","2","2","2","1","2","1","2","1","2","1","2","70441","1",105.656
"4","4","8","1","1","1","2","2","2","2","2","1","1","2","2","3","2","2","2","2","1","1","1","1","2","1","1","2","2","2","2","2","2","3","3","2","1","1","1","1","1","1","1","2","1","2","2","1","70442","1",12.2194
"2","2","4","1","2","2","2","1","2","2","2","1","1","1","1","7","3","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","3","3","2","3","3","3","3","1","1","2","2","1","2","2","4","70444","1",61.3141
"4","4","10","2","2","2","2","2","2","2","1","1","1","2","2","2","3","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","6","3","3","3","1","1","4","2","2","1","3","2","1","3","70445","1",25.0783
"2","2","5","1","2","2","1","2","2","2","2","1","1","2","2","5","1","1","1","2","2","2","1","2","2","2","1","2","1","2","2","2","2","3","3","2","1","1","1","1","1","1","2","2","1","2","2","4","70446","1",66.0081
"2","2","6","1","2","2","2","2","2","2","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","1","1","2","2","1","2","2","2","3","6","2","2","1","2","1","2","1","1","2","1","2","1","96","70448","3",53.1152
"4","4","5","1","2","2","2","2","2","2","1","1","2","2","1","5","3","1","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","1","4","2","1","1","1","1","1","1","2","2","3","1","2","2","70449","1",16.2708
"1","1","4","1","2","2","2","2","2","2","1","1","2","2","1","2","3","1","2","2","2","2","2","2","1","1","1","2","1","2","2","2","2","3","4","2","1","1","1","1","1","2","1","2","1","2","2","4","70450","1",11.0049
"4","4","9","1","1","2","1","2","2","2","2","2","2","2","2","2","3","2","1","2","1","1","2","1","1","2","2","2","2","2","2","2","2","1","5","2","3","3","3","3","2","2","2","2","2","1","1","7","70458","1",27.9385
"1","1","4","1","1","2","2","2","2","2","1","1","1","2","1","2","3","1","1","2","1","1","1","1","1","1","1","1","2","1","2","2","2","3","6","2","1","1","3","3","1","2","2","2","1","2","1","5","70459","1",11.0049
"1","1","9","2","1","2","2","2","2","2","1","1","2","2","3","3","3","2","2","2","1","1","1","2","2","2","2","2","1","1","1","2","2","3","4","2","3","3","2","2","1","2","2","2","1","2","2","7","70460","1",10.3858
"4","4","9","1","2","2","2","2","2","2","1","1","1","2","2","3","3","2","1","3","1","1","1","2","2","1","1","1","2","1","2","2","2","3","5","2","2","1","1","1","1","1","2","2","1","2","2","96","70462","3",10.8862
"2","2","9","1","1","2","2","2","2","2","1","2","1","2","1","1","2","1","2","2","2","2","1","1","1","2","2","2","2","2","2","2","2","3","4","2","2","2","1","1","1","2","1","2","2","2","2","3","70467","1",60.0366
"2","2","5","2","2","2","2","2","2","2","1","1","2","2","1","2","3","1","1","2","2","2","2","2","2","2","1","2","1","2","2","2","2","1","5","2","3","3","3","3","2","2","2","2","1","2","1","2","70469","1",62.8791
"2","2","4","1","1","2","2","2","2","2","1","2","1","1","1","2","3","1","1","3","1","1","1","2","2","2","1","2","1","2","2","2","2","3","1","2","1","1","2","1","1","2","2","2","1","2","1","6","70470","1",58.577
"4","4","5","1","2","2","2","2","2","2","1","1","1","2","3","2","1","1","2","2","2","2","2","2","2","2","2","2","1","2","1","1","2","3","2","2","1","1","1","1","1","1","2","2","3","1","2","2","70472","1",16.2708
"1","1","8","1","2","2","2","2","2","2","1","1","1","2","2","9","3","1","1","2","2","2","2","2","2","1","1","1","2","2","2","2","2","3","3","2","3","3","2","1","1","2","2","2","2","2","2","96","70481","3",10.1136
"4","4","5","1","2","2","2","2","2","2","1","1","1","1","1","2","3","1","2","2","2","2","1","2","2","1","1","2","1","2","2","2","2","3","6","2","3","3","1","1","1","2","2","2","1","2","2","3","70483","1",27.6229
"3","3","5","1","2","2","1","1","2","2","2","1","1","2","1","1","6","1","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","1","1","1","1","1","1","2","2","3","1","2","3","70484","1",81.8764
"3","4","8","1","1","2","2","2","2","2","1","1","1","2","2","2","2","1","1","3","2","2","2","1","1","1","2","1","2","2","2","2","2","1","6","2","3","1","3","1","3","1","2","2","2","1","2","96","70490","3",62.0388
"2","2","4","1","1","2","2","2","2","2","1","1","1","1","1","2","3","2","1","2","1","1","2","1","2","2","1","2","2","2","2","2","2","3","6","2","3","3","1","1","1","2","2","2","1","2","1","3","70502","1",68.0437
"4","4","9","1","1","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","1","1","1","2","2","1","1","2","1","2","2","2","2","1","3","2","3","3","3","3","1","2","1","2","1","2","2","7","70504","1",28.1453
"4","4","8","1","1","2","2","2","2","2","1","2","2","2","2","2","1","1","2","2","1","1","2","1","2","1","1","2","1","2","2","2","2","3","1","2","2","2","1","1","1","1","1","2","1","2","1","1","70509","1",11.0158
"4","4","4","1","1","2","2","2","2","2","1","1","2","2","1","5","3","1","2","2","2","2","2","2","1","1","1","2","1","2","2","2","2","3","4","2","1","1","3","3","1","2","2","2","1","2","1","2","70512","1",10.5799
"4","4","7","1","1","2","2","2","2","2","1","2","1","2","1","3","1","1","2","2","1","1","1","1","2","1","2","2","2","2","2","2","2","4","6","2","2","2","1","1","3","1","1","1","1","2","1","3","70514","1",11.0322
"4","4","2","2","2","2","2","2","2","2","1","1","1","2","3","3","6","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","6","2","3","3","1","1","2","1","1","2","1","2","1","96","70515","3",33.0526
"1","4","8","1","2","2","2","2","2","2","1","1","2","2","1","2","1","1","2","2","1","1","2","2","2","2","1","2","2","2","2","2","2","1","6","2","1","1","1","1","1","1","1","2","1","2","2","4","70516","1",9.9969
"2","2","5","2","2","2","2","2","2","2","1","1","2","2","2","3","3","1","1","2","1","2","2","2","2","2","1","2","2","1","2","2","2","1","3","2","3","2","3","2","1","1","2","2","1","2","2","7","70517","1",65.5945
"1","1","5","1","2","2","2","2","2","2","1","1","2","2","1","3","1","2","2","2","1","1","2","1","2","1","2","2","2","2","2","2","2","3","3","2","1","1","1","1","1","2","2","2","2","1","2","6","70523","1",10.1792
"4","4","6","1","2","2","2","2","2","2","1","1","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","3","6","2","3","3","2","2","1","2","2","2","1","2","1","6","70525","1",14.3932
"3","3","8","1","1","2","2","2","1","2","2","1","1","2","1","3","4","1","1","3","2","2","1","2","2","2","2","2","1","2","2","2","2","3","4","2","2","1","2","1","1","1","2","2","1","2","2","2","70526","1",62.134
"3","3","6","1","2","2","2","2","2","2","1","1","1","2","1","1","1","1","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","3","3","2","3","3","1","1","1","2","2","2","1","2","2","4","70529","1",74.5716
"2","2","9","1","1","2","2","2","2","2","1","2","1","2","1","2","3","1","1","2","1","1","2","1","2","2","1","2","1","2","2","2","2","3","2","2","2","2","3","3","2","1","2","2","1","2","2","7","70531","1",73.3732
"4","4","2","2","2","2","2","2","2","2","1","1","2","2","2","4","3","1","1","2","1","1","1","2","1","1","1","2","2","2","1","2","2","3","6","2","2","2","1","1","1","2","1","2","1","2","2","5","70532","1",10.9573
"4","4","2","2","2","2","2","2","2","2","1","1","2","2","1","1","4","1","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","1","96","70534","3",22.8356
"1","1","7","1","2","2","2","2","2","2","1","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","1","6","3","2","2","1","1","4","1","1","1","3","1","2","96","70536","1",11.2188
"4","3","9","1","2","2","2","2","2","2","1","2","1","2","2","3","2","1","1","2","2","2","2","1","2","2","2","2","2","1","2","2","2","3","3","2","2","2","1","1","2","1","1","1","1","2","2","7","70540","1",10.5708
"4","4","6","2","2","1","2","2","2","2","2","2","1","2","2","3","1","2","1","2","2","2","2","2","2","1","2","2","2","2","2","1","2","1","6","2","3","3","3","3","3","1","1","1","2","1","1","6","70542","1",22.7185
"4","4","1","1","1","2","2","2","2","2","1","1","2","2","1","1","3","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","3","3","2","1","1","1","1","1","2","2","2","3","1","2","5","70548","1",26.1627
"2","2","1","2","2","2","1","2","2","2","2","1","2","2","3","6","3","1","2","2","1","1","2","2","2","2","1","2","2","2","2","1","2","1","6","2","1","1","1","1","4","1","2","2","1","2","2","3","70549","1",49.4641
"4","4","4","2","1","2","2","2","2","2","1","1","1","2","2","1","2","1","1","3","1","1","2","2","2","2","1","2","1","2","2","2","2","3","4","2","3","1","2","1","1","1","1","2","2","1","2","7","70550","1",30.6285
"2","2","7","1","1","2","2","2","1","2","2","1","2","2","1","8","1","1","1","3","2","2","2","2","2","1","1","2","2","2","2","2","2","3","3","2","1","1","1","1","2","1","2","2","2","1","2","3","70552","1",44.3876
"3","3","9","1","1","2","2","2","2","2","1","2","2","2","2","2","1","1","1","2","1","1","2","2","2","2","1","2","2","2","2","2","2","4","2","2","3","2","3","2","4","2","1","1","3","1","2","7","70557","1",63.9742
"4","4","2","1","2","2","2","2","2","2","1","1","2","2","2","1","3","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","3","1","2","1","1","1","1","1","1","2","2","3","1","2","2","70558","1",33.4705
"1","1","9","1","1","2","2","2","2","2","1","2","2","2","2","3","1","2","2","2","1","1","2","2","2","1","2","2","2","1","2","2","2","3","1","2","1","1","1","1","2","2","1","2","1","2","1","7","70560","1",10.1406
"2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","1","3","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","6","2","1","1","1","1","3","2","1","2","1","2","2","4","70563","1",69.1409
"4","4","9","1","1","2","2","2","2","2","1","1","2","2","1","2","2","1","2","2","1","1","2","1","2","1","1","2","2","1","2","2","2","1","6","2","2","2","1","1","3","2","1","2","1","2","1","2","70567","1",30.4938
"1","1","5","2","2","2","2","2","2","2","1","1","1","2","2","3","4","1","2","2","1","1","2","2","2","1","1","2","2","1","2","2","2","1","6","2","1","1","1","1","2","2","1","2","1","2","1","3","70569","1",12.5142
"4","4","10","1","2","2","2","2","2","2","1","1","1","2","1","1","3","1","1","3","1","1","1","2","2","1","1","1","1","1","1","2","1","1","5","2","3","2","3","2","1","2","1","2","1","2","1","5","70570","1",49.7685
"1","1","9","1","2","2","2","2","2","2","1","1","1","2","2","3","1","2","1","2","1","1","1","1","2","1","1","2","1","2","2","2","2","3","4","2","2","2","1","1","1","2","1","2","1","2","1","6","70572","1",10.1406
